# smoke_gate baseline — titles expected to boot + render real content.
# Identifiers + expected status only; NO game files. Regenerate: UPDATE_BASELINE=1.
# 187 titles (ktf 130 / lgt 44 / skt 13), each PASSed boot+render in two independent
# full runs. Excluded: deterministic fails and ~50%-flaky titles (e.g. 추억의달고나 —
# game paint() NPE ~half the runs; lgt/하이브리드 — blank/black).
ktf/초밥의달인3.zip	PASS
ktf/크아bnb2007.zip	PASS
lgt/(LGT) 리듬스타1.zip	PASS
lgt/(LGT)검은방3.zip	PASS
lgt/(LGT)나는마왕이다2.zip	PASS
lgt/(LGT)던전앤파이터귀검사.zip	PASS
lgt/(LGT)레이카르나.zip	PASS
lgt/(LGT)이노티아연대기.zip	PASS
lgt/LGT 얍.zip	PASS
lgt/LGT 영웅서기3 (1.01ver).zip	PASS
lgt/lgt 테라 영원의 혼돈.zip	PASS
lgt/lgt 하얀섬.zip	PASS
lgt/검은방2.zip	PASS
lgt/검은방3.zip	PASS
lgt/게임빌2010슈퍼사커.zip	PASS
lgt/그랜드체이스.zip	PASS
lgt/나는마왕이다2.zip	PASS
lgt/대박맞고-왕후의길.zip	PASS
lgt/던파귀검사편.zip	PASS
lgt/데몬헌터.zip	PASS
lgt/라그나로크 바이올렛.zip	PASS
lgt/라켓스타.zip	PASS
lgt/라테일.zip	PASS
lgt/레이카르나.zip	PASS
lgt/리듬스타2.zip	PASS
lgt/무한신맞고2009.zip	PASS
lgt/미니게임천국4.zip	PASS
lgt/바이오크로니클.zip	PASS
lgt/부루마블2009.zip	PASS
lgt/블레이드마스터4.zip	PASS
lgt/얍.zip	PASS
lgt/에바스토-천공의렙소디.zip	PASS
lgt/영웅서기3.zip	PASS
lgt/와일드프론티어.zip	PASS
lgt/이터널사가3.zip	PASS
lgt/이터니티-천상의화원.zip	PASS
lgt/일지매영웅전기2.zip	PASS
lgt/제노니아1.zip	PASS
lgt/제노니아2.zip	PASS
lgt/테라-영원의혼돈.zip	PASS
lgt/테일즈위버 막시민편.zip	PASS
lgt/테일즈위버 이스핀편.zip	PASS
lgt/하얀섬.zip	PASS
lgt/하이브리드2.zip	PASS
lgt/(LGT) 메탈슬러그 서바이벌.zip	PASS
lgt/메탈슬러그 서바이벌.zip	PASS
skt/Chaos블레이드.zip	PASS
skt/강호동맞고2.zip	PASS
skt/나이트메이커.zip	PASS
skt/노리맥스영웅전.zip	PASS
skt/노리타이쿤.zip	PASS
skt/대해적시대.zip	PASS
skt/더팜1.zip	PASS
skt/더팜2.zip	PASS
skt/드래곤나이트EX.zip	PASS
skt/로맨스소드.zip	PASS
skt/미니동화TING.zip	PASS
skt/삼국지연의2.zip	PASS
skt/웰루시아.zip	PASS
